Unnamed: 0,Property name,Order ID,Order time,Source,Dispatch type,Channel,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Gross sales,Tax on gross sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
1668.0,20 - Chocoberry - Cafe Cardiff,a61ed5c3-43fe-40e7-ad5b-3e64fc688333,2026-01-25 18:46:11,In store,Collection,POS,Chocoberry Cardiff,POS,Cash,No,,29.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.50,0.0,29.50,0.00
1667.0,20 - Chocoberry - Cafe Cardiff,8e9baee0-cc3b-4664-a0ee-71977343b3b8,2026-01-25 18:54:49,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,21.42,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.50,0.0,22.50,0.00
1666.0,20 - Chocoberry - Cafe Cardiff,deliveroo.9889.urbanpiper.1062248388,2026-01-25 18:59:50,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,34.80,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.80,0.0,34.80,0.00
1665.0,20 - Chocoberry - Cafe Cardiff,deliveroo.0657.urbanpiper.1062248596,2026-01-25 19:00:11,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,20.40,1.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20,0.0,22.20,0.00
1664.0,20 - Chocoberry - Cafe Cardiff,ubereats.23BC7.urbanpiper.1062248893,2026-01-25 19:00:42,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,24.90,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.90,0.0,24.90,0.00
1663.0,20 - Chocoberry - Cafe Cardiff,5cd18d10-015e-4d39-9eb5-c254019385f0,2026-01-25 19:01:46,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,34.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.50,0.0,34.50,0.00
1662.0,20 - Chocoberry - Cafe Cardiff,74dce057-93c1-4c6e-a79c-14596757f41c,2026-01-25 19:03:09,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,8.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50,0.0,8.50,0.00
1661.0,20 - Chocoberry - Cafe Cardiff,54669d03-58f3-4d39-a0ef-2a5a2ba52990,2026-01-25 19:03:38,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.00,0.0,9.00,0.00
1660.0,20 - Chocoberry - Cafe Cardiff,78cc2adb-d56e-4ba3-91de-cb25f35387c9,2026-01-25 19:04:12,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10.08,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.50,0.0,10.50,0.00
1659.0,20 - Chocoberry - Cafe Cardiff,ba450302-536d-4ca8-b98d-1b30eb72eea6,2026-01-25 19:07:09,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
1658.0,20 - Chocoberry - Cafe Cardiff,9f0b45a3-7634-482b-8d76-15457e32996f,2026-01-25 19:07:40,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
1657.0,20 - Chocoberry - Cafe Cardiff,ddcef3cb-a1c7-47a4-9b04-cfb934659d7b,2026-01-25 19:09:09,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,9.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50,0.0,9.50,0.00
1656.0,20 - Chocoberry - Cafe Cardiff,ubereats.8954D.urbanpiper.1062254448,2026-01-25 19:10:28,Uber Eats,Collection,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,7.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50,0.0,7.50,0.00
1655.0,20 - Chocoberry - Cafe Cardiff,ubereats.0925C.urbanpiper.1062254860,2026-01-25 19:11:16,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.41,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41,0.0,17.41,-20.99
1654.0,20 - Chocoberry - Cafe Cardiff,26d9f58b-5bbf-4de5-811f-fdd8d08bfb63,2026-01-25 19:13:50,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
1653.0,20 - Chocoberry - Cafe Cardiff,c1a76332-e010-4c43-b76f-895a3a26b282,2026-01-25 19:14:51,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00,0.0,15.00,0.00
1652.0,20 - Chocoberry - Cafe Cardiff,0a461321-c100-42ab-94ea-5e3d3d9c3e50,2026-01-25 19:20:22,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,22.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.50,0.0,22.50,0.00
1651.0,20 - Chocoberry - Cafe Cardiff,ubereats.73DAF.urbanpiper.1062262502,2026-01-25 19:25:41,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.73,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31,0.0,16.31,-11.89
1650.0,20 - Chocoberry - Cafe Cardiff,66df9270-30ad-43d5-b27a-2ab300d39052,2026-01-25 19:26:29,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00,0.0,8.00,0.00
1649.0,20 - Chocoberry - Cafe Cardiff,ubereats.5A697.urbanpiper.1062264993,2026-01-25 19:30:34,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.20,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.20,0.0,19.20,-9.60
1648.0,20 - Chocoberry - Cafe Cardiff,fb1a64a7-fbe1-45fd-82cf-a82b0da6df27,2026-01-25 19:31:36,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,20.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00,0.0,20.00,0.00
1647.0,20 - Chocoberry - Cafe Cardiff,1f760c05-0170-4732-9b1c-85342641c196,2026-01-25 19:34:19,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00,0.0,15.00,0.00
1646.0,20 - Chocoberry - Cafe Cardiff,deliveroo.0928.urbanpiper.1062267108,2026-01-25 19:35:35,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,33.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.00,0.0,33.00,0.00
1645.0,20 - Chocoberry - Cafe Cardiff,deliveroo.8408.urbanpiper.1062269897,2026-01-25 19:42:06,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,13.20,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.20,0.0,13.20,-3.30
1644.0,20 - Chocoberry - Cafe Cardiff,2d645722-f944-4d5d-aea1-5ae00b526734,2026-01-25 19:44:03,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,7.08,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50,0.0,8.50,0.00
1643.0,20 - Chocoberry - Cafe Cardiff,4c1ea122-6475-49a7-9e1d-75b11d09cb21,2026-01-25 19:44:24,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00,0.0,8.00,0.00
1642.0,20 - Chocoberry - Cafe Cardiff,9e40f79c-7447-40e6-a0cc-358ea9b04720,2026-01-25 19:45:50,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,21.00,2.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00,0.0,23.00,0.00
1641.0,20 - Chocoberry - Cafe Cardiff,ubereats.B4E43.urbanpiper.1062271943,2026-01-25 19:47:11,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,16.80,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.80,0.0,16.80,0.00
1640.0,20 - Chocoberry - Cafe Cardiff,aacee5aa-e803-486c-8fa9-c1a4cabdf0c1,2026-01-25 19:47:18,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,16.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.50,0.0,16.50,0.00
1639.0,20 - Chocoberry - Cafe Cardiff,deliveroo.7472.urbanpiper.1062273046,2026-01-25 19:49:49,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,14.70,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70,0.0,14.70,0.00
1638.0,20 - Chocoberry - Cafe Cardiff,ubereats.375C6.urbanpiper.1062273464,2026-01-25 19:50:52,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,18.40,1.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.10,0.0,20.10,0.00
1637.0,20 - Chocoberry - Cafe Cardiff,db7b3f1b-18a0-4ac0-86da-8dbca9135de3,2026-01-25 19:51:57,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,15.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.50,0.0,15.50,0.00
1636.0,20 - Chocoberry - Cafe Cardiff,de1633ea-db7f-41a3-931e-3998a2be1fac,2026-01-25 19:53:08,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,16.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.00,0.0,17.00,0.00
1635.0,20 - Chocoberry - Cafe Cardiff,ubereats.51905.urbanpiper.1062274488,2026-01-25 19:53:39,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,26.97,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61,0.0,27.61,-23.99
1634.0,20 - Chocoberry - Cafe Cardiff,a42639b7-aad0-4517-b682-7760f8c8d74a,2026-01-25 19:54:42,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,16.50,0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.00,0.0,17.00,0.00
1633.0,20 - Chocoberry - Cafe Cardiff,4ad7166e-3a7c-43c0-832e-031ee970f8dc,2026-01-25 19:56:53,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00,0.0,10.00,0.00
1632.0,20 - Chocoberry - Cafe Cardiff,539e3432-bee6-4047-8950-0072cd358fdb,2026-01-25 20:00:04,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.50,0.0,5.50,0.00
1631.0,20 - Chocoberry - Cafe Cardiff,ubereats.1037D.urbanpiper.1062277130,2026-01-25 20:00:41,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12.60,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.60,0.0,12.60,-9.60
1630.0,20 - Chocoberry - Cafe Cardiff,d6e27855-abc6-47ab-a512-49d7cf89297b,2026-01-25 20:05:46,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,27.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.50,0.0,27.50,0.00
1629.0,20 - Chocoberry - Cafe Cardiff,ubereats.B8295.urbanpiper.1062282501,2026-01-25 20:15:53,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,23.10,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.10,0.0,23.10,0.00
1628.0,20 - Chocoberry - Cafe Cardiff,128bb8ec-5c24-43ca-bb82-226b9c814407,2026-01-25 20:19:44,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00,0.0,8.00,0.00
1627.0,20 - Chocoberry - Cafe Cardiff,749d86e8-4c0f-40f0-8ade-d38b478fabfc,2026-01-25 20:20:04,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00,0.0,8.00,0.00
1626.0,20 - Chocoberry - Cafe Cardiff,5f2a643c-428a-420e-a12a-09e51c834a73,2026-01-25 20:24:00,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00,0.0,15.00,0.00
1625.0,20 - Chocoberry - Cafe Cardiff,109e11d9-725c-4b04-8aee-9a4b2e489766,2026-01-25 20:24:37,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
1624.0,20 - Chocoberry - Cafe Cardiff,ubereats.92ADF.urbanpiper.1062285601,2026-01-25 20:25:06,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.20,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.20,0.0,19.20,0.00
1623.0,20 - Chocoberry - Cafe Cardiff,3694973a-19be-456a-9566-61111f9cd521,2026-01-25 20:25:47,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.50,0.0,6.50,0.00
1622.0,20 - Chocoberry - Cafe Cardiff,7955966a-9de9-4227-be64-9abfebce14a5,2026-01-25 20:26:27,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
1621.0,20 - Chocoberry - Cafe Cardiff,9b27b8ff-fe39-4e83-8cbb-51ffaa97dcc4,2026-01-25 20:26:44,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50,0.0,7.50,0.00
1620.0,20 - Chocoberry - Cafe Cardiff,57eac636-ec3c-4bad-97ac-8128bf74d2ef,2026-01-25 20:28:30,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,12.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00,0.0,12.00,0.00
1619.0,20 - Chocoberry - Cafe Cardiff,deliveroo.4629.urbanpiper.1062286726,2026-01-25 20:28:33,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,35.70,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.70,0.0,35.70,0.00
1618.0,20 - Chocoberry - Cafe Cardiff,d8e6d0c6-2cef-4ead-b051-d5e432ddc5b1,2026-01-25 20:29:37,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,14.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.00,0.0,14.00,0.00
1617.0,20 - Chocoberry - Cafe Cardiff,34bed7f8-47d8-456c-9923-fed124d0d3e2,2026-01-25 20:30:03,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,14.75,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.0,14.75,0.00
1616.0,20 - Chocoberry - Cafe Cardiff,753fe9e2-1c27-4add-82ad-d35bee7d4aef,2026-01-25 20:31:06,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,19.75,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,19.75,0.00
1615.0,20 - Chocoberry - Cafe Cardiff,ubereats.4AB72.urbanpiper.1062289090,2026-01-25 20:36:24,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,20.10,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.10,0.0,20.10,0.00
1614.0,20 - Chocoberry - Cafe Cardiff,9b4433cd-ba8b-44d7-8879-7aeea315fd18,2026-01-25 20:36:52,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00,0.0,8.00,0.00
1613.0,20 - Chocoberry - Cafe Cardiff,265c7884-5432-4bac-8d8a-0cbda4d76d93,2026-01-25 20:37:16,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
1612.0,20 - Chocoberry - Cafe Cardiff,ubereats.C01F5.urbanpiper.1062289530,2026-01-25 20:37:55,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.60,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60,0.0,9.60,-9.60
1611.0,20 - Chocoberry - Cafe Cardiff,1407b223-351a-4403-b063-afa671d3b4ba,2026-01-25 20:38:35,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,20.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00,0.0,20.00,0.00
1610.0,20 - Chocoberry - Cafe Cardiff,deliveroo.3368.urbanpiper.1062289819,2026-01-25 20:38:47,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,8.40,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40,0.0,8.40,0.00
1609.0,20 - Chocoberry - Cafe Cardiff,ubereats.B14EB.urbanpiper.1062290353,2026-01-25 20:40:38,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.80,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.80,0.0,19.80,0.00
1608.0,20 - Chocoberry - Cafe Cardiff,ubereats.22337.urbanpiper.1062291804,2026-01-25 20:45:28,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,27.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.00,0.0,27.00,-9.60
1607.0,20 - Chocoberry - Cafe Cardiff,0bdb74cc-9040-41fb-a9e7-7b5b0fe26c10,2026-01-25 20:46:52,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,13.95,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,0.0,13.95,-1.55
1606.0,20 - Chocoberry - Cafe Cardiff,47db5d9b-d835-47e2-b879-6213ce7a416a,2026-01-25 20:47:36,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50,0.0,8.50,0.00
1605.0,20 - Chocoberry - Cafe Cardiff,e20429c7-6836-47c7-a220-2f613d18a920,2026-01-25 20:48:09,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00,0.0,7.00,0.00
1604.0,20 - Chocoberry - Cafe Cardiff,ubereats.92624.urbanpiper.1062293560,2026-01-25 20:51:29,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,22.80,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.80,0.0,22.80,0.00
1603.0,20 - Chocoberry - Cafe Cardiff,3c27651d-4e76-4d56-b0d3-d1fc198aa47d,2026-01-25 20:51:50,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,15.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.50,0.0,15.50,0.00
1602.0,20 - Chocoberry - Cafe Cardiff,68f01bcd-32cb-458d-b85f-8a19a21870ec,2026-01-25 20:53:51,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,8.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50,0.0,8.50,0.00
1601.0,20 - Chocoberry - Cafe Cardiff,ubereats.19156.urbanpiper.1062294395,2026-01-25 20:54:30,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,30.40,2.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.40,0.0,32.40,0.00
1600.0,20 - Chocoberry - Cafe Cardiff,f7bff7df-034d-4567-9f8a-14378b518bf1,2026-01-25 20:54:50,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50,0.0,13.50,0.00
1599.0,20 - Chocoberry - Cafe Cardiff,8f8717a2-c404-4b2e-848a-7aeac714a7f4,2026-01-25 20:55:10,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
1598.0,20 - Chocoberry - Cafe Cardiff,461dc0b6-0da6-467a-9044-680e238814ac,2026-01-25 20:57:50,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,13.08,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.50,0.0,14.50,0.00
1597.0,20 - Chocoberry - Cafe Cardiff,757dca51-69f1-4768-bafd-d1b9b54c050d,2026-01-25 20:58:40,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00,0.0,6.00,0.00
1596.0,20 - Chocoberry - Cafe Cardiff,ubereats.8212F.urbanpiper.1062295617,2026-01-25 20:59:08,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,20.04,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,0.0,20.04,0.00
1595.0,20 - Chocoberry - Cafe Cardiff,527d347b-0418-4a97-a42a-46c0151a8533,2026-01-25 21:00:20,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00,0.0,10.00,0.00
1594.0,20 - Chocoberry - Cafe Cardiff,b58e7970-614b-4de7-830f-deb012a5aab0,2026-01-25 21:01:07,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,11.66,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.00,0.0,14.00,0.00
1593.0,20 - Chocoberry - Cafe Cardiff,deliveroo.0338.urbanpiper.1062296766,2026-01-25 21:03:26,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,16.80,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.80,0.0,16.80,0.00
1592.0,20 - Chocoberry - Cafe Cardiff,justeats.94agpq2br0c7u9ziuiiqig,2026-01-25 21:05:51,Just Eat,Collection,JustEatDirect,Chocoberry Cardiff - JustEat,Just Eat,Paid online,No,,10.50,0.00,0.0,0.0,0.5,0.0,0.0,0.0,0.5,11.00,0.0,11.00,0.00
1591.0,20 - Chocoberry - Cafe Cardiff,ab26442e-3e37-4fb4-8c9e-b020a443e066,2026-01-25 21:06:08,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,33.75,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,0.0,33.75,0.00
1590.0,20 - Chocoberry - Cafe Cardiff,8ab7add9-124f-4edb-b96c-306cc6b1af6b,2026-01-25 21:08:59,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00,0.0,8.00,0.00
1589.0,20 - Chocoberry - Cafe Cardiff,deliveroo.7302.urbanpiper.1062298522,2026-01-25 21:09:58,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,17.40,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.40,0.0,17.40,0.00
1588.0,20 - Chocoberry - Cafe Cardiff,deliveroo.9156.urbanpiper.1062299114,2026-01-25 21:12:19,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,33.30,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.30,0.0,33.30,0.00
1587.0,20 - Chocoberry - Cafe Cardiff,ubereats.490EB.urbanpiper.1062299820,2026-01-25 21:15:12,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.50,0.0,19.50,0.00
1586.0,20 - Chocoberry - Cafe Cardiff,ubereats.395D4.urbanpiper.1062300007,2026-01-25 21:15:55,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,18.50,1.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.80,0.0,19.80,0.00
1585.0,20 - Chocoberry - Cafe Cardiff,a072cccb-2917-47c1-b7b5-88aa8c355c48,2026-01-25 21:16:05,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,13.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50,0.0,13.50,0.00
1584.0,20 - Chocoberry - Cafe Cardiff,23d25970-7f79-44ef-9af8-8cbb7afe27dd,2026-01-25 21:17:40,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,22.41,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,24.75,0.00
1583.0,20 - Chocoberry - Cafe Cardiff,ubereats.8EE69.urbanpiper.1062300520,2026-01-25 21:18:02,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,18.01,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01,0.0,18.01,-1.79
1582.0,20 - Chocoberry - Cafe Cardiff,340ae81c-7c88-4efa-b77f-1c17566cc993,2026-01-25 21:18:06,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.83,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00,0.0,7.00,0.00
1581.0,20 - Chocoberry - Cafe Cardiff,91e80658-c02a-44d8-a77b-d8159bead589,2026-01-25 21:18:26,In store,Collection,POS,Chocoberry Cardiff,POS,Credit,No,,17.50,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.50,0.0,17.50,0.00
