,Property name,Order ID,Order time,Source,Dispatch type,Channel,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Gross sales,Tax on gross sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
1479,20 - Chocoberry - Cafe Cardiff,9a45d030-8842-4548-b221-5868d57cdd5f,2/13/2026 23:07,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,18.17,0.33,0,0,0,0,0,0,0,18.5,0,18.5,0
1480,20 - Chocoberry - Cafe Cardiff,f63f329b-e68f-4e1f-9520-3e551fb65569,2/13/2026 23:06,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
1481,20 - Chocoberry - Cafe Cardiff,9f90dd1b-88ed-40fd-83be-76eee92e8cdb,2/13/2026 23:05,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,18,0,0,0,0,0,0,0,0,18,0,18,0
1482,20 - Chocoberry - Cafe Cardiff,ubereats.2F335.urbanpiper.1077980356,2/13/2026 23:01,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,25.5,0.6,0,0,0,0,0,0,0,26.1,0,26.1,0
1483,20 - Chocoberry - Cafe Cardiff,a5ce1246-c3a2-4482-a4ea-84e46b9ee98e,2/13/2026 22:59,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
1484,20 - Chocoberry - Cafe Cardiff,37b0affa-d089-4572-b1ec-e8e818c16286,2/13/2026 22:59,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
1485,20 - Chocoberry - Cafe Cardiff,8bb65a14-51d3-43c7-abd5-ae02da05d688,2/13/2026 22:58,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5,0,0,0,0,0,0,0,0,5,0,5,0
1486,20 - Chocoberry - Cafe Cardiff,731ab28f-e795-463f-8a22-b63a76a523bc,2/13/2026 22:58,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
1487,20 - Chocoberry - Cafe Cardiff,66f78097-ab74-4498-b575-0f38cd2a86c7,2/13/2026 22:57,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0,0,0,0,0,0,0,1,0,1,0
1488,20 - Chocoberry - Cafe Cardiff,14b73414-a319-4e31-973c-c959905e2daf,2/13/2026 22:51,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,17.25,0,0,0,0,0,0,0,0,17.25,0,17.25,0
1489,20 - Chocoberry - Cafe Cardiff,86011ce1-334b-4bf0-aaa8-1c358d9c394a,2/13/2026 22:46,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,0.83,0.17,0,0,0,0,0,0,0,1,0,1,0
1490,20 - Chocoberry - Cafe Cardiff,23180c95-993d-4eef-9e17-ef4f8d45552a,2/13/2026 22:45,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0,0,0,0,0,0,0,1,0,1,0
1491,20 - Chocoberry - Cafe Cardiff,5b138c82-b3b5-42bf-b184-645628809411,2/13/2026 22:44,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,14.33,1.67,0,0,0,0,0,0,0,16,0,16,0
1492,20 - Chocoberry - Cafe Cardiff,d0daf7e1-06dc-468b-b199-fe0d50e4b658,2/13/2026 22:43,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
1493,20 - Chocoberry - Cafe Cardiff,3044d275-b8a2-4018-8d4b-c833f1ff69f4,2/13/2026 22:41,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,9.33,0.17,0,0,0,0,0,0,0,9.5,0,9.5,0
1494,20 - Chocoberry - Cafe Cardiff,be227d33-0a60-4ebe-b222-17cba98109d1,2/13/2026 22:41,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,11,0,0,0,0,0,0,0,0,11,0,11,0
1495,20 - Chocoberry - Cafe Cardiff,6486d93e-642b-45a7-bae3-5f1e10004ddc,2/13/2026 22:40,In store,Collection,POS,Chocoberry Cardiff,POS,Credit,No,,28,0,0,0,0,0,0,0,0,28,0,28,0
1496,20 - Chocoberry - Cafe Cardiff,deliveroo.7592.urbanpiper.1077976712,2/13/2026 22:40,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,12.32,1.12,0,0,0,0,0,0,0,13.44,0,13.44,-3.36
1497,20 - Chocoberry - Cafe Cardiff,8e34fde2-cf79-4637-979a-eb3ec8ee90d4,2/13/2026 22:40,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.92,2.58,0,0,0,0,0,0,0,15.5,0,15.5,0
1498,20 - Chocoberry - Cafe Cardiff,a7d412f2-de03-4492-9597-7925ceaad342,2/13/2026 22:39,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,26.68,5.32,0,0,0,0,0,0,0,32,0,32,0
1499,20 - Chocoberry - Cafe Cardiff,af713e9d-c847-45de-bf38-a2feb8b7b558,2/13/2026 22:34,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,11,0.5,0,0,0,0,0,0,0,11.5,0,11.5,0
1500,20 - Chocoberry - Cafe Cardiff,2ffcda05-9639-4192-b90b-50d991aa1862,2/13/2026 22:30,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,30,0,0,0,0,0,0,0,0,30,0,30,0
1501,20 - Chocoberry - Cafe Cardiff,f93321ab-689f-4e9a-9700-4fe57f5b037f,2/13/2026 22:26,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,14.08,1.42,0,0,0,0,0,0,0,15.5,0,15.5,0
1502,20 - Chocoberry - Cafe Cardiff,149de005-d2b1-4278-9342-a63903d606f1,2/13/2026 22:24,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
1503,20 - Chocoberry - Cafe Cardiff,ubereats.37598.urbanpiper.1077973655,2/13/2026 22:23,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,7.2,0,0,0,0,0,0,0,0,7.2,0,7.2,0
1504,20 - Chocoberry - Cafe Cardiff,4e9f8974-31e4-4de2-9452-c5c483399a43,2/13/2026 22:23,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.83,0.17,0,0,0,0,0,0,0,13,0,13,0
1505,20 - Chocoberry - Cafe Cardiff,7ad92bfb-af63-48da-9fe1-06fc2eef2c76,2/13/2026 22:22,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,20.75,0,0,0,0,0,0,0,0,20.75,0,20.75,0
1506,20 - Chocoberry - Cafe Cardiff,23f14e2b-4963-410d-b827-af358527258a,2/13/2026 22:19,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,22.25,0,0,0,0,0,0,0,0,22.25,0,22.25,0
1507,20 - Chocoberry - Cafe Cardiff,82547d03-17b3-497a-b960-338d663d2bb4,2/13/2026 22:18,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.5,2.5,0,0,0,0,0,0,0,15,0,15,0
1508,20 - Chocoberry - Cafe Cardiff,ubereats.05496.urbanpiper.1077971922,2/13/2026 22:14,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15,3,0,0,0,0,0,0,0,18,0,18,0
1509,20 - Chocoberry - Cafe Cardiff,c194c00c-db14-49e1-a5fc-f849a93a7d24,2/13/2026 22:14,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
1510,20 - Chocoberry - Cafe Cardiff,394c79a3-cf84-4ffa-b1ee-5747333ecba2,2/13/2026 22:14,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.5,0,0,0,0,0,0,0,0,6.5,0,6.5,0
1511,20 - Chocoberry - Cafe Cardiff,ubereats.60357.urbanpiper.1077971589,2/13/2026 22:13,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,10.2,0,0,0,0,0,0,0,0,10.2,0,10.2,0
1512,20 - Chocoberry - Cafe Cardiff,deliveroo.7767.urbanpiper.1077971051,2/13/2026 22:10,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,8.4,0,0,0,0,0,0,0,0,8.4,0,8.4,0
1513,20 - Chocoberry - Cafe Cardiff,ubereats.ABEB8.urbanpiper.1077970976,2/13/2026 22:10,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.8,1.7,0,0,0,0,0,0,0,19.5,0,19.5,0
1514,20 - Chocoberry - Cafe Cardiff,e947d652-e3e8-4d3e-8255-08ad66843db4,2/13/2026 22:06,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,9.5,0,0,0,0,0,0,0,0,9.5,0,9.5,0
1515,20 - Chocoberry - Cafe Cardiff,ad918d7d-b651-40c2-9dd4-ef1168ce3186,2/13/2026 22:01,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
1516,20 - Chocoberry - Cafe Cardiff,51de25b8-4407-46ff-b0c7-f83d03f646c7,2/13/2026 22:01,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
1517,20 - Chocoberry - Cafe Cardiff,8afb0a4a-e6fd-4f0c-9cf6-7cdd3b6db8d9,2/13/2026 21:57,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,24.12,0.13,0,0,0,0,0,0,0,24.25,0,24.25,0
1518,20 - Chocoberry - Cafe Cardiff,ubereats.D0792.urbanpiper.1077968170,2/13/2026 21:56,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,18.6,0,0,0,0,0,0,0,0,18.6,0,18.6,0
1519,20 - Chocoberry - Cafe Cardiff,27a01de5-79c8-44af-b5f3-371104c1d91c,2/13/2026 21:54,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,17,0,0,0,0,0,0,0,0,17,0,17,0
1520,20 - Chocoberry - Cafe Cardiff,b4b1a558-6ff7-4e25-aa5b-ea38c9295381,2/13/2026 21:53,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
1521,20 - Chocoberry - Cafe Cardiff,deliveroo.7373.urbanpiper.1077965748,2/13/2026 21:46,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,20.5,1.7,0,0,0,0,0,0,0,22.2,0,22.2,0
1522,20 - Chocoberry - Cafe Cardiff,ubereats.49D79.urbanpiper.1077965602,2/13/2026 21:45,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,16.8,0,0,0,0,0,0,0,0,16.8,0,16.8,0
1523,20 - Chocoberry - Cafe Cardiff,37fe5f21-f602-4b60-80ce-b7b68f66e691,2/13/2026 21:41,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,3.33,0.67,0,0,0,0,0,0,0,4,0,4,0
1524,20 - Chocoberry - Cafe Cardiff,5e9f228d-8876-4e70-91e2-50cf0c52bd3b,2/13/2026 21:40,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,2.5,0.5,0,0,0,0,0,0,0,3,0,3,0
1525,20 - Chocoberry - Cafe Cardiff,2630a558-1d97-4242-860e-47e1992d9539,2/13/2026 21:39,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
1526,20 - Chocoberry - Cafe Cardiff,78d1acb7-e89c-4e49-97cf-eb58129fed2c,2/13/2026 21:39,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.83,1.17,0,0,0,0,0,0,0,8,0,8,0
1527,20 - Chocoberry - Cafe Cardiff,e8b625e7-00e8-4ceb-be65-368b625e3c9b,2/13/2026 21:35,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,24.5,0,0,0,0,0,0,0,0,24.5,0,24.5,0
1528,20 - Chocoberry - Cafe Cardiff,c83d5adc-0c86-46bd-b071-e38c1d179ba8,2/13/2026 21:33,In store,Dine In,POS,Chocoberry Cardiff,POS,Mix,No,,9.5,0,0,0,0,0,0,0,0,9.5,0,9.5,0
1529,20 - Chocoberry - Cafe Cardiff,33c44b7d-ad40-4e41-87f6-f466054ab4c8,2/13/2026 21:31,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
1530,20 - Chocoberry - Cafe Cardiff,ubereats.6D4AB.urbanpiper.1077962055,2/13/2026 21:31,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,16.7,0,0,0,0,0,0,0,0,16.7,0,16.7,0
1531,20 - Chocoberry - Cafe Cardiff,deliveroo.7950.urbanpiper.1077962050,2/13/2026 21:31,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,10,2,0,0,0,0,0,0,0,12,0,12,0
1532,20 - Chocoberry - Cafe Cardiff,9513356f-aabe-427a-b791-49a1342d7186,2/13/2026 21:28,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,20.7,0,0,0,0,0,0,0,0,20.7,0,20.7,-2.3
1533,20 - Chocoberry - Cafe Cardiff,85f46556-d433-498a-8e27-49d91cbb09ba,2/13/2026 21:27,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10,0,0,0,0,0,0,0,0,10,0,10,0
1534,20 - Chocoberry - Cafe Cardiff,f66fdfe4-8c22-4017-95c2-3c2d1d1e3b7e,2/13/2026 21:26,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
1535,20 - Chocoberry - Cafe Cardiff,ubereats.D775D.urbanpiper.1077960612,2/13/2026 21:25,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,27.2,4,0,0,0,0,0,0,0,31.2,0,31.2,0
1536,20 - Chocoberry - Cafe Cardiff,889b4283-a4c3-4bcc-b346-e1b4d2631fbb,2/13/2026 21:25,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,15.25,0,0,0,0,0,0,0,0,15.25,0,15.25,0
1537,20 - Chocoberry - Cafe Cardiff,4b0d2269-46b4-449a-95fe-1c5f68f09e70,2/13/2026 21:24,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
1538,20 - Chocoberry - Cafe Cardiff,d7499ffd-0e12-4305-b025-a54b9d48f44a,2/13/2026 21:23,In store,Collection,POS,Chocoberry Cardiff,POS,Cash,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
1539,20 - Chocoberry - Cafe Cardiff,deliveroo.4460.urbanpiper.1077959766,2/13/2026 21:22,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,16.7,3.1,0,0,0,0,0,0,0,19.8,0,19.8,0
1540,20 - Chocoberry - Cafe Cardiff,f4ed344e-5bc5-4728-8370-7579c0d4b086,2/13/2026 21:20,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,16,0,0,0,0,0,0,0,0,16,0,16,0
1541,20 - Chocoberry - Cafe Cardiff,70030d4b-f164-4ced-931f-91b1e4aa2177,2/13/2026 21:19,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5,0,0,0,0,0,0,0,0,5,0,5,0
1542,20 - Chocoberry - Cafe Cardiff,4a6ee818-9fed-4f54-9a4c-c504cf45dfd2,2/13/2026 21:15,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0,0,0,0,0,0,0,1,0,1,0
1543,20 - Chocoberry - Cafe Cardiff,436fbc66-bcdb-4d06-b234-288fe7d7868e,2/13/2026 21:15,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
1544,20 - Chocoberry - Cafe Cardiff,f4bae81c-cebb-497e-bfcf-ac0bf8dd15e3,2/13/2026 21:14,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
1545,20 - Chocoberry - Cafe Cardiff,e4819c54-5482-4071-8b00-1ed01fb6ccd9,2/13/2026 21:14,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
1546,20 - Chocoberry - Cafe Cardiff,8217c854-6341-43c4-8b31-263626083f43,2/13/2026 21:14,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
1547,20 - Chocoberry - Cafe Cardiff,cc9a9869-bb4e-43b6-9e4f-e4c820747c7d,2/13/2026 21:13,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10,0.5,0,0,0,0,0,0,0,10.5,0,10.5,0
1548,20 - Chocoberry - Cafe Cardiff,7c095391-1f7b-4a0f-9303-7c8e802e0cab,2/13/2026 21:08,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10,0,0,0,0,0,0,0,0,10,0,10,0
1549,20 - Chocoberry - Cafe Cardiff,057825de-fe80-4607-bec1-f7c27a89281a,2/13/2026 21:08,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10,0,0,0,0,0,0,0,0,10,0,10,0
1550,20 - Chocoberry - Cafe Cardiff,bcf589ab-ad5b-455d-b78a-d531ecdfd8c9,2/13/2026 21:03,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,25.25,0,0,0,0,0,0,0,0,25.25,0,25.25,0
1551,20 - Chocoberry - Cafe Cardiff,876f0e63-7df1-458e-9695-95f869614bcd,2/13/2026 21:01,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,19.92,1.08,0,0,0,0,0,0,0,21,0,21,0
1552,20 - Chocoberry - Cafe Cardiff,6d4fd1a8-198d-4bf5-b4ad-5968b29e0295,2/13/2026 21:00,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10.79,0.66,0,0,0,0,0,0,0,11.45,0,11.45,0
1553,20 - Chocoberry - Cafe Cardiff,b317be58-3543-4da3-8d0c-ed607ae1a13b,2/13/2026 20:59,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,28,0,0,0,0,0,0,0,0,28,0,28,0
1554,20 - Chocoberry - Cafe Cardiff,ubereats.DC197.urbanpiper.1077950353,2/13/2026 20:50,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.71,0,0,0,0,0,0,0,0,15.71,0,15.71,-2.29
1555,20 - Chocoberry - Cafe Cardiff,fd4d2231-f80e-4a80-9fcc-72e96cbb88ae,2/13/2026 20:50,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.5,0,0,0,0,0,0,0,0,6.5,0,6.5,0
1556,20 - Chocoberry - Cafe Cardiff,justeats.rppu7dybkkqpeguum1jgpq,2/13/2026 20:50,Just Eat,Collection,JustEatDirect,Chocoberry Cardiff - JustEat,Just Eat,Paid online,No,,19.2,0,0,0,0.5,0,0,0,0.5,19.7,0,19.7,0
1557,20 - Chocoberry - Cafe Cardiff,ubereats.44F9B.urbanpiper.1077949982,2/13/2026 20:49,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,10.68,2.14,0,0,0,0,0,0,0,12.81,0,12.81,-2.79
1558,20 - Chocoberry - Cafe Cardiff,3bbaa5ed-4b89-4a43-a462-da0e6182f711,2/13/2026 20:47,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,11,0,0,0,0,0,0,0,0,11,0,11,0
1559,20 - Chocoberry - Cafe Cardiff,43d2346d-05e1-4d06-b5c0-1de64ce17478,2/13/2026 20:46,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
1560,20 - Chocoberry - Cafe Cardiff,c2a2e135-9cbe-4fba-8acc-6c05e0d289a1,2/13/2026 20:46,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
1561,20 - Chocoberry - Cafe Cardiff,04f1f423-83fc-4802-ae05-a6d53a561900,2/13/2026 20:45,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,21.25,0,0,0,0,0,0,0,0,21.25,0,21.25,0
1562,20 - Chocoberry - Cafe Cardiff,d3e6c93e-72ed-4bd6-b3a6-f69543478061,2/13/2026 20:44,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,33.83,3.17,0,0,0,0,0,0,0,37,0,37,0
1563,20 - Chocoberry - Cafe Cardiff,deliveroo.1725.urbanpiper.1077947586,2/13/2026 20:42,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,15.6,2.08,0,0,0,0,0,0,0,17.68,0,17.68,-4.42
1564,20 - Chocoberry - Cafe Cardiff,9e08e53c-1802-4402-be8d-f708f62a986a,2/13/2026 20:36,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,1.5,0,0,0,0,0,0,0,9,0,9,0
1565,20 - Chocoberry - Cafe Cardiff,702cfc13-5b87-4584-a01c-9892a5d6fc2f,2/13/2026 20:35,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
1566,20 - Chocoberry - Cafe Cardiff,ubereats.7FDA3.urbanpiper.1077943123,2/13/2026 20:30,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,65.55,0,0,0,0,0,0,0,0,65.55,0,65.55,-5.79
1567,20 - Chocoberry - Cafe Cardiff,462c95a9-59a9-471f-a7f6-07c9c455dfbc,2/13/2026 20:29,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0,0,0,0,0,0,0,1,0,1,0
1568,20 - Chocoberry - Cafe Cardiff,2e215f35-bc2d-405c-872d-ef9300d2c20b,2/13/2026 20:29,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.5,0,0,0,0,0,0,0,0,6.5,0,6.5,0
1569,20 - Chocoberry - Cafe Cardiff,66b67c45-d97b-4bf0-9e2b-60cc87270cfe,2/13/2026 20:29,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,9.33,0.17,0,0,0,0,0,0,0,9.5,0,9.5,0
1570,20 - Chocoberry - Cafe Cardiff,af36d274-49cc-4cce-8c9f-9154c0150cf0,2/13/2026 20:27,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,17.5,0,0,0,0,0,0,0,0,17.5,0,17.5,0
1571,20 - Chocoberry - Cafe Cardiff,ubereats.94CA0.urbanpiper.1077940915,2/13/2026 20:24,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,22.9,1.7,0,0,0,0,0,0,0,24.6,0,24.6,0
1572,20 - Chocoberry - Cafe Cardiff,ubereats.DCB8F.urbanpiper.1077940886,2/13/2026 20:24,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.6,0,0,0,0,0,0,0,0,9.6,0,9.6,0
1573,20 - Chocoberry - Cafe Cardiff,deliveroo.4753.urbanpiper.1077940618,2/13/2026 20:24,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,8.4,0,0,0,0,0,0,0,0,8.4,0,8.4,0
1574,20 - Chocoberry - Cafe Cardiff,b10a5ff9-1114-41a5-b94a-54a2666c9df7,2/13/2026 20:23,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
1575,20 - Chocoberry - Cafe Cardiff,c92d4717-df67-4bce-8522-0b3529899cd8,2/13/2026 20:20,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,15,0,0,0,0,0,0,0,0,15,0,15,0
1576,20 - Chocoberry - Cafe Cardiff,f4cbe772-344c-4292-9a80-248530c19c41,2/13/2026 20:19,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
1577,20 - Chocoberry - Cafe Cardiff,9b5590de-98f8-4ff7-9887-311c875328bc,2/13/2026 20:18,In store,Collection,POS,Chocoberry Cardiff,POS,Credit,No,,9.58,1.42,0,0,0,0,0,0,0,11,0,11,0
1578,20 - Chocoberry - Cafe Cardiff,d60f63bd-96ed-4d35-8974-00cef90ae168,2/13/2026 20:12,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,17.5,0,0,0,0,0,0,0,0,17.5,0,17.5,0
1579,20 - Chocoberry - Cafe Cardiff,deliveroo.3862.urbanpiper.1077934572,2/13/2026 20:09,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,27.7,1.7,0,0,0,0,0,0,0,29.4,0,29.4,0
1580,20 - Chocoberry - Cafe Cardiff,c34f7e70-af5b-411d-be2c-c968d0b70d8a,2/13/2026 20:05,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,9.24,1.76,0,0,0,0,0,0,0,11,0,11,0
1581,20 - Chocoberry - Cafe Cardiff,f633b612-8ca8-4ca9-885f-e774209baae6,2/13/2026 20:03,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5.83,1.17,0,0,0,0,0,0,0,7,0,7,0
1582,20 - Chocoberry - Cafe Cardiff,ubereats.9FFB1.urbanpiper.1077930677,2/13/2026 20:00,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,59.85,1.85,0,0,0,0,0,0,0,61.7,0,61.7,0
1583,20 - Chocoberry - Cafe Cardiff,deliveroo.5181.urbanpiper.1077930449,2/13/2026 20:00,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,26.1,2,0,0,0,0,0,0,0,28.1,0,28.1,0
1584,20 - Chocoberry - Cafe Cardiff,1fa68a85-34c7-4e26-9796-8e07c7959230,2/13/2026 19:56,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
1585,20 - Chocoberry - Cafe Cardiff,e2d1a2ba-6c6b-4cf2-9ec8-6d7ea95e4610,2/13/2026 19:56,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
